mcav_gene_name,orthogroup,entry
Mcav_TRINITY_GG_61967_c2_g1_i2.p1,OG0008011,NA
Mcav_TRINITY_GG_29452_c4_g1_i1.p1,OG0000303,P31226
Mcav_TRINITY_GG_39296_c19_g1_i1.p1,OG0008477,O60763
Mcav_TRINITY_GG_31966_c7_g1_i1.p1,OG0001655,Q99070
Mcav_TRINITY_GG_7892_c0_g1_i1.p1,OG0002056,Q6LAF1
Mcav_TRINITY_GG_15287_c37_g1_i1.p1,OG0000066,Q96CG8
Mcav_TRINITY_GG_51413_c3_g1_i1.p1,OG0008475,D0Z9R0
Mcav_TRINITY_GG_22049_c2_g1_i1.p1,OG0005378,Q9JLR1
Mcav_TRINITY_GG_11419_c8_g1_i1.p1,OG0001107,NA
Mcav_TRINITY_GG_25801_c20_g1_i1.p1,OG0000128,O93484
Mcav_TRINITY_GG_57335_c6_g1_i1.p1,OG0007003,A5JYX5
Mcav_TRINITY_GG_29570_c5_g1_i1.p1,OG0007302,A7S8T5
Mcav_TRINITY_GG_53088_c37_g1_i3.p1,OG0000684,P22758
Mcav_TRINITY_GG_22558_c0_g1_i1.p1,OG0003294,NA
Mcav_TRINITY_GG_28992_c0_g1_i2.p1,OG0000522,Q5I020
Mcav_TRINITY_GG_49543_c5_g1_i1.p1,OG0007652,Q5XIT1
Mcav_TRINITY_GG_14408_c5_g1_i2.p1,OG0004270,O54694
Mcav_TRINITY_GG_36273_c0_g1_i2.p2,OG0003127,O15439
Mcav_TRINITY_GG_13027_c1_g1_i1.p1,OG0008280,P23098
Mcav_TRINITY_GG_39767_c7_g1_i1.p1,OG0008889,Q6XZF7
Mcav_TRINITY_GG_19749_c15_g1_i1.p1,OG0006157,Q8IWF2
Mcav_TRINITY_GG_26574_c23_g1_i1.p1,OG0002358,A1L1W9
Mcav_TRINITY_GG_56471_c0_g1_i1.p1,OG0011605,P24603
Mcav_TRINITY_GG_28459_c109_g2_i2.p1,OG0010249,Q6INC8
Mcav_TRINITY_GG_1132_c10_g2_i3.p1,OG0002296,NA
Mcav_TRINITY_GG_36325_c7_g1_i1.p1,OG0011236,B0BNE2
Mcav_TRINITY_GG_36017_c2_g1_i1.p1,OG0004280,NA
Mcav_TRINITY_GG_61546_c15_g1_i1.p1,OG0002625,Q8R5L3
Mcav_TRINITY_GG_25935_c116_g1_i2.p1,OG0002660,Q9Z277
Mcav_TRINITY_GG_46741_c0_g1_i2.p2,OG0011227,NA
Mcav_TRINITY_GG_41653_c143_g1_i1.p1,OG0010641,Q05974
Mcav_TRINITY_GG_49601_c113_g1_i1.p1,OG0001774,Q9VCA2
Mcav_TRINITY_GG_36080_c26_g1_i5.p1,OG0002849,Q16832
Mcav_TRINITY_GG_46834_c6_g1_i2.p1,OG0007098,Q9QXT1
Mcav_TRINITY_GG_15015_c4_g1_i1.p1,OG0010099,NA
Mcav_TRINITY_GG_3986_c0_g1_i1.p1,OG0004955,Q29R99
Mcav_TRINITY_GG_46719_c10_g1_i1.p1,OG0000470,Q838D6
Mcav_TRINITY_GG_10260_c5_g1_i1.p1,OG0001611,Q0EEE2
Mcav_TRINITY_GG_8953_c11_g1_i2.p1,OG0003867,NA
Mcav_TRINITY_GG_20318_c84_g1_i4.p1,OG0000148,Q69ZN7
Mcav_TRINITY_GG_29177_c3_g2_i1.p1,OG0003523,Q0VCY1
Mcav_TRINITY_GG_22466_c1_g1_i1.p1,OG0000600,A9JRD8
Mcav_TRINITY_GG_58756_c1_g1_i1.p1,OG0002923,P34885
Mcav_TRINITY_GG_57411_c0_g1_i1.p1,OG0007490,Q6PBD4
Mcav_TRINITY_GG_4649_c0_g1_i1.p1,OG0007351,Q946J8
Mcav_TRINITY_GG_22524_c7_g1_i2.p1,OG0011826,Q99L48
Mcav_TRINITY_GG_35489_c0_g1_i1.p1,OG0007763,NA
Mcav_TRINITY_GG_14853_c0_g1_i1.p1,OG0001009,Q92113
Mcav_TRINITY_GG_26186_c0_g1_i2.p1,OG0007672,NA
Mcav_TRINITY_GG_36763_c3_g1_i2.p1,OG0008406,Q8N6V9
Mcav_TRINITY_GG_20812_c0_g1_i1.p1,OG0002330,P51797
Mcav_TRINITY_GG_662_c1_g1_i1.p2,OG0007838,Q3V2K1
Mcav_TRINITY_GG_54615_c2_g1_i1.p1,OG0007688,A2A761
Mcav_TRINITY_GG_16321_c3_g1_i1.p1,OG0010579,P06295
Mcav_TRINITY_GG_20467_c2_g1_i2.p1,OG0011383,Q3SX30
Mcav_TRINITY_GG_40772_c1_g1_i1.p1,OG0012416,Q5ZIH0
Mcav_TRINITY_GG_28658_c1_g1_i1.p1,OG0011136,NA
Mcav_TRINITY_GG_54370_c0_g1_i1.p1,OG0002504,Q8BI22
Mcav_TRINITY_GG_9220_c7_g1_i1.p1,OG0006024,NA
Mcav_TRINITY_GG_35243_c0_g1_i1.p1,OG0007795,Q2TBN5
Mcav_TRINITY_GG_53119_c6_g1_i1.p1,OG0002105,Q8NDI1
Mcav_TRINITY_GG_11083_c1_g1_i1.p1,OG0006576,NA
Mcav_TRINITY_GG_6695_c10_g1_i1.p1,OG0008979,Q08CI4
Mcav_TRINITY_GG_51621_c6_g1_i1.p1,OG0003528,NA
Mcav_TRINITY_GG_13661_c48_g1_i1.p1,OG0000763,NA
Mcav_TRINITY_GG_40711_c0_g1_i1.p1,OG0002528,Q9WV18
Mcav_TRINITY_GG_35942_c17_g1_i4.p1,OG0003224,Q9Y2L1
Mcav_TRINITY_GG_25935_c108_g1_i1.p1,OG0011363,Q01460
Mcav_TRINITY_GG_35974_c1_g1_i1.p2,OG0007153,A6NK44
Mcav_TRINITY_GG_17760_c56_g1_i1.p1,OG0004215,Q8CE46
Mcav_TRINITY_GG_22795_c1_g1_i1.p1,OG0001329,D4ACX8
Mcav_TRINITY_GG_15001_c6_g1_i1.p1,OG0007630,Q9IBG7
Mcav_TRINITY_GG_50214_c3_g1_i1.p1,OG0007418,NA
Mcav_TRINITY_GG_35077_c1_g1_i1.p1,OG0001613,P19984
Mcav_TRINITY_GG_36497_c8_g1_i1.p1,OG0010020,O42412
Mcav_TRINITY_GG_48128_c8_g1_i1.p1,OG0003180,Q2HJF7
Mcav_TRINITY_GG_24028_c7_g1_i1.p1,OG0012387,Q8WVN8
Mcav_TRINITY_GG_34770_c4_g1_i1.p1,OG0005029,O57683
Mcav_TRINITY_GG_36718_c2_g1_i1.p1,OG0002524,Q9NVP1
Mcav_TRINITY_GG_34600_c7_g1_i1.p1,OG0007654,Q14AW5
Mcav_TRINITY_GG_1303_c2_g1_i1.p1,OG0010256,NA
Mcav_TRINITY_GG_18207_c10_g1_i1.p1,OG0010869,Q9VVY3
Mcav_TRINITY_GG_11296_c5_g1_i1.p1,OG0012911,Q6P0C6
Mcav_TRINITY_GG_9889_c1_g2_i1.p1,OG0008591,P98069
Mcav_TRINITY_GG_23779_c0_g2_i1.p1,OG0004428,Q9WVS8
Mcav_TRINITY_GG_18688_c90_g1_i1.p1,OG0005829,Q2PFX5
Mcav_TRINITY_GG_53455_c4_g1_i1.p1,OG0008423,A4ZNR5
Mcav_TRINITY_GG_51530_c2_g1_i2.p2,OG0008416,P19327
Mcav_TRINITY_GG_30752_c2_g1_i1.p1,OG0007242,Q640W6
Mcav_TRINITY_GG_1756_c41_g1_i2.p1,OG0004487,NA
Mcav_TRINITY_GG_11110_c6_g1_i1.p1,OG0005865,NA
Mcav_TRINITY_GG_5914_c4_g2_i1.p1,OG0002797,P18708
Mcav_TRINITY_GG_8949_c21_g1_i1.p1,OG0006215,Q503V3
Mcav_TRINITY_GG_42142_c0_g1_i2.p1,OG0002064,O15230
Mcav_TRINITY_GG_16193_c12_g1_i1.p1,OG0003202,B2GUZ1
Mcav_TRINITY_GG_33391_c21_g1_i1.p1,OG0004882,A0JM08
Mcav_TRINITY_GG_61775_c2_g2_i1.p1,OG0008246,NA
Mcav_TRINITY_GG_23713_c0_g1_i1.p1,OG0000406,NA
Mcav_TRINITY_GG_10581_c7_g1_i1.p1,OG0000609,Q68F72
Mcav_TRINITY_GG_31282_c16_g1_i1.p1,OG0004150,Q9JLI7
Mcav_TRINITY_GG_45088_c32_g1_i2.p1,OG0002383,Q1JQC1
Mcav_TRINITY_GG_19106_c0_g1_i1.p1,OG0002124,Q6F3J0
Mcav_TRINITY_GG_28709_c2_g1_i2.p1,OG0002863,B0CQN7
Mcav_TRINITY_GG_26981_c2_g1_i1.p1,OG0009855,NA
Mcav_TRINITY_GG_5922_c0_g1_i3.p1,OG0011269,Q04073
Mcav_TRINITY_GG_36270_c4_g1_i1.p1,OG0003072,Q9D361
Mcav_TRINITY_GG_32854_c0_g1_i1.p1,OG0005699,NA
Mcav_TRINITY_GG_57383_c12_g1_i1.p1,OG0012772,P82808
Mcav_TRINITY_GG_1297_c1_g1_i2.p1,OG0008915,Q92733
Mcav_TRINITY_GG_51695_c28_g1_i3.p1,OG0001147,B3EWY9
Mcav_TRINITY_GG_22659_c7_g1_i2.p1,OG0010443,Q640N2
Mcav_TRINITY_GG_16596_c3_g2_i1.p1,OG0001519,Q5SQM0
Mcav_TRINITY_GG_61491_c25_g1_i1.p1,OG0004821,P56213
Mcav_TRINITY_GG_27984_c4_g1_i1.p1,OG0011906,A0JPQ7
Mcav_TRINITY_GG_22440_c0_g1_i1.p1,OG0000394,P0CV72
Mcav_TRINITY_GG_50377_c42_g2_i2.p1,OG0003674,Q9DBN1
Mcav_TRINITY_GG_15297_c2_g1_i1.p1,OG0000471,NA
Mcav_TRINITY_GG_26513_c8_g1_i1.p1,OG0004251,O54781
Mcav_TRINITY_GG_56726_c155_g1_i1.p1,OG0011600,Q3B8H4
Mcav_TRINITY_GG_20834_c2_g1_i1.p1,OG0007342,Q9Y530
Mcav_TRINITY_GG_35537_c1_g2_i1.p1,OG0012420,NA
Mcav_TRINITY_GG_13193_c1_g1_i7.p1,OG0007765,A0JM24
Mcav_TRINITY_GG_41305_c0_g1_i1.p1,OG0000563,NA
Mcav_TRINITY_GG_31114_c19_g1_i1.p1,OG0008894,Q9Y2G3
Mcav_TRINITY_GG_25832_c15_g1_i1.p1,OG0000106,NA
Mcav_TRINITY_GG_2622_c0_g1_i1.p2,OG0005642,P12265
Mcav_TRINITY_GG_53658_c6_g1_i6.p1,OG0001744,Q6IQ20
Mcav_TRINITY_GG_24575_c10_g1_i1.p2,OG0002406,Q5E980
Mcav_TRINITY_GG_55479_c0_g1_i2.p1,OG0008308,P00377
Mcav_TRINITY_GG_18086_c5_g1_i1.p1,OG0006532,Q5XK67
Mcav_TRINITY_GG_17765_c2_g1_i1.p1,OG0002759,NA
Mcav_TRINITY_GG_12134_c3_g2_i1.p1,OG0007985,Q8TBP0
Mcav_TRINITY_GG_52224_c4_g1_i1.p1,OG0011135,NA
Mcav_TRINITY_GG_18182_c0_g1_i1.p1,OG0006999,O95685
Mcav_TRINITY_GG_6339_c14_g1_i1.p1,OG0004456,O04714
Mcav_TRINITY_GG_46397_c5_g1_i1.p1,OG0010550,A8MTY0
Mcav_TRINITY_GG_225_c4_g1_i1.p1,OG0010970,P54357
Mcav_TRINITY_GG_30119_c4_g1_i1.p1,OG0010453,O88609
Mcav_TRINITY_GG_23249_c0_g1_i1.p1,OG0002891,O14924
Mcav_TRINITY_GG_41757_c1_g1_i1.p1,OG0007573,Q4U0T9
Mcav_TRINITY_GG_52233_c20_g1_i1.p1,OG0007541,Q28FE4
Mcav_TRINITY_GG_59296_c7_g1_i1.p1,OG0005350,P14211
Mcav_TRINITY_GG_13139_c2_g1_i1.p1,OG0004230,Q9UL03
Mcav_TRINITY_GG_44793_c11_g1_i1.p1,OG0004444,Q96KC8
Mcav_TRINITY_GG_28511_c2_g1_i1.p1,OG0008575,Q5XGY1
Mcav_TRINITY_GG_46922_c0_g1_i1.p1,OG0001683,Q5U249
Mcav_TRINITY_GG_34262_c0_g1_i1.p1,OG0008168,Q05B83
Mcav_TRINITY_GG_9357_c1_g1_i2.p1,OG0006010,Q9NVR7
Mcav_TRINITY_GG_41768_c8_g1_i1.p1,OG0006039,Q10567
Mcav_TRINITY_GG_22654_c2_g1_i2.p1,OG0001091,P22102
Mcav_TRINITY_GG_40526_c33_g1_i1.p1,OG0001738,P50416
Mcav_TRINITY_GG_12640_c9_g1_i1.p1,OG0005635,Q96DP5
Mcav_TRINITY_GG_12713_c0_g1_i1.p2,OG0004924,Q99LB6
Mcav_TRINITY_GG_47738_c1_g1_i1.p1,OG0001784,Q2GN49
Mcav_TRINITY_GG_19333_c13_g1_i1.p1,OG0004383,Q8IWG1
Mcav_TRINITY_GG_56726_c162_g1_i1.p1,OG0005962,Q4AC99
Mcav_TRINITY_GG_8953_c12_g1_i1.p1,OG0004164,Q6ZN08
Mcav_TRINITY_GG_51460_c5_g1_i1.p1,OG0003151,P16444
Mcav_TRINITY_GG_7802_c3_g1_i1.p1,OG0005040,NA
Mcav_TRINITY_GG_28988_c3_g1_i1.p1,OG0002090,NA
Mcav_TRINITY_GG_58744_c0_g1_i1.p1,OG0004820,Q3SZH6
Mcav_TRINITY_GG_10909_c0_g1_i1.p1,OG0004980,P21575
Mcav_TRINITY_GG_36904_c10_g1_i1.p1,OG0005071,NA
Mcav_TRINITY_GG_38250_c5_g1_i1.p1,OG0003828,Q9NQZ5
Mcav_TRINITY_GG_39055_c3_g1_i1.p1,OG0005028,A7STV9
Mcav_TRINITY_GG_21535_c5_g1_i1.p1,OG0004850,Q5ZHY5
Mcav_TRINITY_GG_39073_c87_g1_i1.p1,OG0012193,Q96MY7
Mcav_TRINITY_GG_35416_c3_g1_i1.p1,OG0011198,Q08BC4
Mcav_TRINITY_GG_42854_c11_g1_i1.p2,OG0008174,Q9P2L0
Mcav_TRINITY_GG_2486_c18_g1_i2.p1,OG0011434,B0BM95
Mcav_TRINITY_GG_60879_c1_g1_i2.p1,OG0005299,Q9W0Y2
Mcav_TRINITY_GG_945_c7_g1_i1.p1,OG0002340,Q5T5C0
Mcav_TRINITY_GG_20197_c4_g1_i1.p1,OG0007587,O95475
Mcav_TRINITY_GG_50833_c12_g1_i3.p1,OG0012099,Q5VZB9
Mcav_TRINITY_GG_30510_c17_g1_i1.p1,OG0004039,Q16822
Mcav_TRINITY_GG_14238_c7_g1_i1.p1,OG0001425,Q91147
Mcav_TRINITY_GG_25652_c1_g1_i2.p1,OG0011329,NA
Mcav_TRINITY_GG_7537_c8_g1_i1.p1,OG0004028,Q3KPT0
Mcav_TRINITY_GG_6713_c10_g1_i1.p1,OG0001707,NA
Mcav_TRINITY_GG_49088_c1_g1_i1.p1,OG0011394,NA
Mcav_TRINITY_GG_22120_c9_g1_i1.p1,OG0005212,P11348
Mcav_TRINITY_GG_43486_c12_g1_i2.p1,OG0001428,Q0V9P1
Mcav_TRINITY_GG_5425_c13_g1_i3.p1,OG0005800,NA
Mcav_TRINITY_GG_12637_c2_g1_i2.p1,OG0011005,Q5RJV0
Mcav_TRINITY_GG_5117_c1_g1_i1.p1,OG0005135,NA
Mcav_TRINITY_GG_19212_c0_g1_i1.p1,OG0004959,P79217
Mcav_TRINITY_GG_54500_c9_g1_i1.p1,OG0001410,Q9LMI7
Mcav_TRINITY_GG_45673_c4_g1_i2.p1,OG0005714,Q8BJ56
Mcav_TRINITY_GG_32539_c64_g1_i1.p1,OG0003999,Q9W735
Mcav_TRINITY_GG_18207_c9_g1_i1.p1,OG0012664,Q9VVY3
Mcav_TRINITY_GG_33810_c1_g1_i2.p1,OG0011223,NA
Mcav_TRINITY_GG_10555_c1_g1_i2.p1,OG0003584,Q49A88
Mcav_TRINITY_GG_31232_c2_g1_i4.p1,OG0000310,NA
Mcav_TRINITY_GG_38713_c1_g1_i1.p1,OG0011856,NA
Mcav_TRINITY_GG_58742_c20_g1_i3.p1,OG0010557,Q642A0
Mcav_TRINITY_GG_10391_c35_g3_i2.p1,OG0002078,Q6Q4H1
Mcav_TRINITY_GG_17579_c2_g1_i1.p1,OG0004284,Q6DCF6
Mcav_TRINITY_GG_3042_c128_g1_i7.p1,OG0012545,Q3T906
Mcav_TRINITY_GG_44666_c1_g1_i1.p1,OG0006557,Q8WXX5
Mcav_TRINITY_GG_11828_c12_g1_i1.p1,OG0004976,Q8NHV4
Mcav_TRINITY_GG_942_c70_g3_i1.p1,OG0004484,Q8WV93
Mcav_TRINITY_GG_49694_c0_g1_i1.p1,OG0006094,Q14318
Mcav_TRINITY_GG_17944_c10_g1_i1.p1,OG0001252,NA
Mcav_TRINITY_GG_9250_c2_g1_i1.p1,OG0008025,A2AG06
Mcav_TRINITY_GG_20606_c0_g1_i1.p1,OG0007988,O15247
Mcav_TRINITY_GG_15183_c3_g1_i1.p1,OG0004210,P48601
Mcav_TRINITY_GG_16565_c7_g1_i1.p1,OG0006156,Q6GMH0
Mcav_TRINITY_GG_35038_c2_g1_i1.p1,OG0003143,NA
Mcav_TRINITY_GG_51206_c4_g1_i2.p1,OG0004054,Q4KMD3
Mcav_TRINITY_GG_49773_c0_g1_i1.p1,OG0006055,NA
Mcav_TRINITY_GG_13867_c16_g1_i1.p1,OG0000397,NA
Mcav_TRINITY_GG_39054_c2_g1_i1.p2,OG0005637,A5D6V4
Mcav_TRINITY_GG_25566_c3_g1_i1.p1,OG0010982,Q3SZ13
Mcav_TRINITY_GG_9437_c0_g1_i1.p1,OG0002475,P91711
Mcav_TRINITY_GG_15656_c0_g1_i1.p1,OG0007318,A3KPP4
Mcav_TRINITY_GG_33690_c12_g1_i1.p1,OG0002511,A7SLZ2
Mcav_TRINITY_GG_37605_c0_g1_i1.p1,OG0008543,Q3SZ76
Mcav_TRINITY_GG_41845_c14_g1_i1.p1,OG0011714,Q92752
Mcav_TRINITY_GG_38724_c4_g1_i2.p1,OG0003620,Q5T890
Mcav_TRINITY_GG_11742_c8_g2_i1.p1,OG0005840,F1QNV4
Mcav_TRINITY_GG_34600_c8_g1_i1.p1,OG0008786,O00213
Mcav_TRINITY_GG_56601_c3_g1_i1.p1,OG0000856,P42325
Mcav_TRINITY_GG_10921_c6_g1_i1.p1,OG0005938,Q9NQG7
Mcav_TRINITY_GG_24189_c1_g1_i1.p1,OG0000776,NA
Mcav_TRINITY_GG_39177_c0_g1_i1.p1,OG0000705,P06207
Mcav_TRINITY_GG_22728_c2_g1_i1.p1,OG0002119,Q9Y238
Mcav_TRINITY_GG_13331_c12_g1_i2.p1,OG0002073,Q7TNG5
Mcav_TRINITY_GG_7515_c3_g1_i2.p1,OG0002151,Q02427
Mcav_TRINITY_GG_49592_c6_g1_i13.p1,OG0007796,A4FUP9
Mcav_TRINITY_GG_45059_c13_g1_i2.p1,OG0002868,Q6ZRS2
Mcav_TRINITY_GG_24240_c7_g1_i1.p1,OG0008473,Q6ZN84
Mcav_TRINITY_GG_54428_c1_g3_i1.p1,OG0011762,A0MGZ5
Mcav_TRINITY_GG_22499_c4_g1_i2.p1,OG0001421,P09917
Mcav_TRINITY_GG_23826_c11_g1_i1.p1,OG0003173,NA
Mcav_TRINITY_GG_1323_c22_g1_i5.p1,OG0002220,Q7L9B9
Mcav_TRINITY_GG_23268_c3_g1_i3.p1,OG0005602,Q5W0Q7
Mcav_TRINITY_GG_5360_c6_g1_i1.p1,OG0008468,B0UYT5
Mcav_TRINITY_GG_28082_c2_g1_i1.p1,OG0007621,Q9UT40
Mcav_TRINITY_GG_50219_c3_g1_i1.p1,OG0002771,P47857
Mcav_TRINITY_GG_52418_c7_g1_i1.p1,OG0010502,NA
Mcav_TRINITY_GG_27266_c10_g1_i1.p1,OG0007553,Q5R9K8
Mcav_TRINITY_GG_34572_c3_g1_i1.p1,OG0010300,P50549
Mcav_TRINITY_GG_22777_c11_g1_i2.p2,OG0002327,Q95028
Mcav_TRINITY_GG_50787_c3_g1_i2.p1,OG0008913,Q9D994
Mcav_TRINITY_GG_489_c125_g1_i1.p1,OG0006065,A2RRV3
Mcav_TRINITY_GG_41130_c52_g1_i1.p1,OG0004334,Q32N48
Mcav_TRINITY_GG_59338_c10_g1_i1.p1,OG0008451,A4D7T3
Mcav_TRINITY_GG_55445_c16_g1_i1.p1,OG0000402,NA
Mcav_TRINITY_GG_51770_c1_g1_i1.p1,OG0012546,NA
Mcav_TRINITY_GG_22130_c5_g1_i1.p1,OG0007656,P28562
Mcav_TRINITY_GG_23183_c39_g1_i1.p1,OG0007463,NA
Mcav_TRINITY_GG_18012_c0_g1_i2.p1,OG0007353,NA
Mcav_TRINITY_GG_45046_c4_g1_i1.p1,OG0005566,P56839
Mcav_TRINITY_GG_25836_c0_g1_i1.p1,OG0008931,Q5PPV5
Mcav_TRINITY_GG_41160_c2_g1_i1.p1,OG0010347,NA
Mcav_TRINITY_GG_14586_c65_g2_i1.p1,OG0001765,O73792
Mcav_TRINITY_GG_38626_c4_g1_i1.p1,OG0008112,NA
Mcav_TRINITY_GG_40990_c3_g1_i1.p1,OG0004470,Q9H2M9
Mcav_TRINITY_GG_14464_c0_g1_i1.p1,OG0001945,NA
Mcav_TRINITY_GG_49554_c1_g1_i1.p1,OG0009980,Q8ZNY9
Mcav_TRINITY_GG_12787_c1_g1_i5.p1,OG0007936,Q9YHZ6
Mcav_TRINITY_GG_43908_c6_g1_i1.p1,OG0010764,Q8AVY1
Mcav_TRINITY_GG_21905_c15_g1_i10.p1,OG0000313,O88871
Mcav_TRINITY_GG_5937_c2_g1_i1.p1,OG0007817,Q9DBD2
Mcav_TRINITY_GG_10853_c1_g1_i1.p1,OG0010275,P97360
Mcav_TRINITY_GG_45151_c1_g1_i5.p1,OG0002017,Q2T9W2
Mcav_TRINITY_GG_38081_c0_g1_i1.p1,OG0006678,NA
Mcav_TRINITY_GG_47814_c0_g1_i1.p1,OG0003033,NA
Mcav_TRINITY_GG_53647_c0_g1_i1.p1,OG0000508,P01122
Mcav_TRINITY_GG_54622_c3_g1_i1.p1,OG0003750,O14901
Mcav_TRINITY_GG_8444_c2_g1_i1.p1,OG0012036,Q99932
Mcav_TRINITY_GG_19954_c0_g1_i1.p1,OG0000482,NA
Mcav_TRINITY_GG_46773_c0_g1_i1.p1,OG0010736,NA
Mcav_TRINITY_GG_23635_c13_g1_i2.p1,OG0003193,NA
Mcav_TRINITY_GG_7799_c2_g1_i2.p1,OG0012474,NA
Mcav_TRINITY_GG_49047_c2_g1_i2.p1,OG0007963,P27987
Mcav_TRINITY_GG_25279_c0_g1_i1.p1,OG0007949,Q1LZD0
Mcav_TRINITY_GG_49750_c6_g1_i1.p1,OG0005942,A7SGF0
Mcav_TRINITY_GG_27382_c0_g1_i1.p1,OG0010881,O15976
Mcav_TRINITY_GG_26463_c24_g1_i1.p1,OG0008141,Q8L7W2
Mcav_TRINITY_GG_42283_c28_g1_i1.p1,OG0002609,NA
Mcav_TRINITY_GG_23304_c2_g1_i1.p1,OG0002360,O95497
Mcav_TRINITY_GG_55576_c13_g1_i1.p1,OG0010667,Q8N2K1
Mcav_TRINITY_GG_17949_c0_g1_i1.p1,OG0004348,A0JP70
Mcav_TRINITY_GG_19537_c0_g1_i1.p1,OG0005202,Q6XD76
Mcav_TRINITY_GG_26565_c14_g1_i1.p1,OG0002306,Q62261
Mcav_TRINITY_GG_4943_c8_g2_i1.p1,OG0012868,P11584
Mcav_TRINITY_GG_35982_c1_g1_i1.p1,OG0001047,B2RY50
Mcav_TRINITY_GG_61540_c5_g1_i1.p1,OG0012269,Q9D1Q6
Mcav_TRINITY_GG_21723_c9_g1_i1.p1,OG0008912,Q9BXS5
Mcav_TRINITY_GG_23784_c16_g1_i2.p1,OG0007413,Q9GLZ9
Mcav_TRINITY_GG_23031_c13_g1_i2.p1,OG0000300,O77649
Mcav_TRINITY_GG_58071_c8_g1_i1.p1,OG0002786,Q2KMM2
Mcav_TRINITY_GG_45302_c0_g1_i1.p1,OG0002805,Q91YU8
Mcav_TRINITY_GG_2361_c4_g1_i1.p1,OG0001908,P09884
Mcav_TRINITY_GG_5691_c6_g1_i1.p1,OG0006119,NA
Mcav_TRINITY_GG_23130_c17_g1_i2.p1,OG0005945,Q8IXR9
Mcav_TRINITY_GG_36848_c108_g2_i1.p1,OG0008094,A7SFB5
Mcav_TRINITY_GG_10992_c2_g1_i2.p1,OG0007647,Q9DAZ9
Mcav_TRINITY_GG_31179_c8_g1_i1.p1,OG0007818,NA
Mcav_TRINITY_GG_6667_c3_g1_i3.p1,OG0005963,Q6NZH6
Mcav_TRINITY_GG_36909_c1_g1_i3.p1,OG0007567,NA
Mcav_TRINITY_GG_3478_c2_g1_i1.p1,OG0006287,NA
Mcav_TRINITY_GG_6691_c13_g1_i1.p1,OG0006043,A0JNI5
Mcav_TRINITY_GG_58106_c0_g1_i1.p1,OG0010518,NA
Mcav_TRINITY_GG_1845_c2_g1_i1.p1,OG0007940,Q9HBH1
Mcav_TRINITY_GG_2837_c7_g1_i1.p1,OG0004427,Q7ZYQ3
Mcav_TRINITY_GG_1164_c14_g1_i1.p1,OG0001042,Q9SY14
Mcav_TRINITY_GG_11705_c0_g1_i1.p1,OG0000658,Q21565
Mcav_TRINITY_GG_20327_c16_g3_i3.p1,OG0000235,Q1ECZ2
Mcav_TRINITY_GG_10484_c14_g1_i1.p1,OG0007356,P24523
Mcav_TRINITY_GG_21035_c0_g1_i2.p1,OG0004345,Q8C190
Mcav_TRINITY_GG_6674_c3_g1_i1.p1,OG0008623,Q6DDF0
Mcav_TRINITY_GG_115_c3_g1_i3.p1,OG0004068,P35573
Mcav_TRINITY_GG_18285_c2_g1_i3.p1,OG0000282,Q58A42
Mcav_TRINITY_GG_10212_c0_g1_i1.p1,OG0011407,O43184
Mcav_TRINITY_GG_39825_c21_g1_i1.p1,OG0007057,Q90839
Mcav_TRINITY_GG_23853_c5_g1_i1.p1,OG0007324,Q5PQ44
Mcav_TRINITY_GG_58677_c0_g1_i1.p1,OG0006595,Q0IH40
Mcav_TRINITY_GG_30233_c0_g1_i1.p1,OG0010841,NA
Mcav_TRINITY_GG_12615_c2_g1_i2.p1,OG0012030,P50123
Mcav_TRINITY_GG_57463_c8_g1_i1.p1,OG0002885,Q96P50
Mcav_TRINITY_GG_38735_c11_g1_i1.p1,OG0006663,Q7D513
Mcav_TRINITY_GG_27054_c0_g1_i1.p1,OG0007583,P0C872
Mcav_TRINITY_GG_58772_c14_g1_i1.p1,OG0007226,B8A4W9
Mcav_TRINITY_GG_59442_c3_g1_i1.p1,OG0011255,P54357
Mcav_TRINITY_GG_21315_c3_g1_i1.p1,OG0003305,NA
Mcav_TRINITY_GG_24533_c4_g1_i1.p1,OG0005220,NA
Mcav_TRINITY_GG_17760_c89_g1_i1.p1,OG0010906,Q6NW40
Mcav_TRINITY_GG_46272_c0_g1_i1.p1,OG0010860,P70562
Mcav_TRINITY_GG_19456_c1_g1_i1.p1,OG0008293,NA
Mcav_TRINITY_GG_12614_c21_g3_i4.p1,OG0006712,Q4R8G4
Mcav_TRINITY_GG_16114_c14_g1_i1.p1,OG0003200,B2RW38
Mcav_TRINITY_GG_47179_c0_g1_i1.p1,OG0007586,NA
Mcav_TRINITY_GG_54856_c4_g1_i1.p1,OG0008529,Q8BL74
Mcav_TRINITY_GG_45150_c50_g1_i1.p1,OG0002243,P23381
Mcav_TRINITY_GG_2364_c1_g1_i1.p1,OG0012488,P36425
Mcav_TRINITY_GG_28526_c2_g1_i1.p1,OG0005900,NA
Mcav_TRINITY_GG_14878_c1_g1_i1.p1,OG0006548,Q3SZ85
Mcav_TRINITY_GG_49559_c0_g1_i3.p1,OG0005524,A2BGR3
Mcav_TRINITY_GG_39403_c0_g1_i1.p1,OG0011904,A6JUQ6
Mcav_TRINITY_GG_54147_c8_g2_i2.p1,OG0012259,Q5XH95
Mcav_TRINITY_GG_49355_c4_g1_i1.p1,OG0007340,Q7ZY11
