"mcav_gene_name","human_gene_name","human_gene_pfam","orthogroup","entry"
"Mcav_TRINITY_GG_58157_c1_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58157_c1_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58157_c1_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58243_c0_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58243_c0_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58243_c0_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58337_c10_g1_i4.p1","NP_000660.1","PF02826.23",NA,NA
"Mcav_TRINITY_GG_58337_c10_g1_i4.p1","NP_000663.1","PF02826.23",NA,NA
"Mcav_TRINITY_GG_58337_c10_g1_i4.p1","NP_000889.3","PF07991.16",NA,NA
"Mcav_TRINITY_GG_58337_c10_g1_i4.p1","NP_690863.1","PF01488.24",NA,NA
"Mcav_TRINITY_GG_58389_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58389_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58394_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58400_c116_g1_i1.p1","NP_000231.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_58400_c116_g1_i1.p1","NP_000889.3","PF13454.10",NA,NA
"Mcav_TRINITY_GG_58400_c116_g1_i1.p1","NP_690863.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_58404_c47_g1_i3.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_58418_c5_g1_i3.p1","NP_002677.1","PF13489.10","OG0010944","Q9H8H3"
"Mcav_TRINITY_GG_58418_c5_g1_i3.p1","NP_000745.1","PF13847.10","OG0010944","Q9H8H3"
"Mcav_TRINITY_GG_58418_c5_g1_i3.p1","NP_002677.1","PF08242.16","OG0010944","Q9H8H3"
"Mcav_TRINITY_GG_58418_c5_g1_i3.p1","NP_002677.1","PF08241.16","OG0010944","Q9H8H3"
"Mcav_TRINITY_GG_58419_c3_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58419_c3_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58419_c3_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58419_c3_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58419_c3_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58423_c19_g2_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58424_c0_g1_i1.p1","NP_000541.1","PF06365.16",NA,NA
"Mcav_TRINITY_GG_58424_c0_g1_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_58427_c55_g2_i2.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_58427_c60_g2_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_58434_c10_g1_i1.p1","NP_002677.1","PF08242.16","OG0001024","Q9H8H3"
"Mcav_TRINITY_GG_58434_c10_g1_i1.p1","NP_002677.1","PF13489.10","OG0001024","Q9H8H3"
"Mcav_TRINITY_GG_58434_c10_g1_i1.p1","NP_002677.1","PF08241.16","OG0001024","Q9H8H3"
"Mcav_TRINITY_GG_58434_c10_g1_i1.p1","NP_000745.1","PF13847.10","OG0001024","Q9H8H3"
"Mcav_TRINITY_GG_58434_c28_g2_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_58434_c28_g2_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_58434_c28_g2_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i2.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i2.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i2.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i2.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g1_i2.p2","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g2_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_58434_c32_g2_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_58434_c32_g2_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_58434_c32_g2_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_58464_c13_g1_i1.p1","NP_000660.1","PF02826.23","OG0001240","P95544"
"Mcav_TRINITY_GG_58464_c13_g1_i1.p1","NP_690863.1","PF13241.10","OG0001240","P95544"
"Mcav_TRINITY_GG_58464_c13_g1_i1.p1","NP_000663.1","PF02826.23","OG0001240","P95544"
"Mcav_TRINITY_GG_58466_c0_g1_i1.p1","NP_033720.2","PF02728.20",NA,NA
"Mcav_TRINITY_GG_58466_c0_g1_i1.p1","NP_003725.1","PF02728.20",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_000658.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_000659.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_000660.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_000661.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_000662.3","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_000663.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58481_c9_g1_i1.p1","NP_001159976.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_58505_c2_g1_i6.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_58627_c3_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_58627_c3_g1_i4.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_5865_c11_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5865_c11_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5865_c11_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5865_c11_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5865_c11_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5865_c4_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5865_c4_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5865_c4_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5865_c4_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5865_c4_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5867_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5870_c0_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_5870_c0_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_5870_c0_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
"Mcav_TRINITY_GG_5873_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5873_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5873_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58747_c2_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_5875_c0_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_5875_c0_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_5875_c0_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p2","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i1.p3","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_58762_c9_g1_i2.p2","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_58772_c14_g1_i1.p1","NP_000541.1","PF07974.17","OG0007226","B8A4W9"
"Mcav_TRINITY_GG_58772_c14_g1_i1.p1","NP_000538.3","PF00008.31","OG0007226","B8A4W9"
"Mcav_TRINITY_GG_58772_c9_g1_i1.p1","NP_000541.1","PF07974.17","OG0003903",NA
"Mcav_TRINITY_GG_58772_c9_g1_i1.p1","NP_000538.3","PF00008.31","OG0003903",NA
"Mcav_TRINITY_GG_58786_c0_g1_i1.p1","NP_000363.1","PF06305.15","OG0002326",NA
"Mcav_TRINITY_GG_58790_c1_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_58790_c1_g1_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_58790_c1_g1_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_58790_c1_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_000661.2","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_000663.1","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_001159976.1","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_000658.1","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_000659.2","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_000660.1","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_58802_c0_g1_i1.p1","NP_000662.3","PF08240.16","OG0010654","A7RK30"
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5883_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5885_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5885_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5885_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5885_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5885_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5885_c1_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58871_c35_g1_i1.p1","NP_000363.1","PF06305.15","OG0005924","A8WH34"
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_5892_c0_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_59119_c12_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c12_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c12_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c12_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c13_g1_i1.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c13_g1_i1.p2","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_59119_c13_g1_i1.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c13_g1_i1.p2","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c13_g1_i1.p2","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_59119_c13_g1_i1.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_59119_c14_g1_i3.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i1.p2","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_59119_c15_g4_i2.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59119_c16_g3_i2.p2","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_690863.1","PF01488.24","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000663.1","PF02826.23","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000660.1","PF02826.23","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000231.1","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000663.1","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000889.3","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000660.1","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000658.1","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_690863.1","PF01262.25","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_690863.1","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000889.3","PF01262.25","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000889.3","PF07991.16","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000658.1","PF01262.25","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000659.2","PF02254.22","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000231.1","PF01262.25","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_000659.2","PF01262.25","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5924_c12_g1_i2.p1","NP_690863.1","PF13241.10","OG0007994","Q96HN2"
"Mcav_TRINITY_GG_5931_c11_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_5931_c11_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_5931_c11_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_5931_c11_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_5931_c11_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_5931_c11_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_59336_c0_g1_i1.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_59427_c1_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_59427_c1_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_59427_c1_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_59457_c1_g1_i1.p1","NP_000745.1","PF13578.10","OG0000857","P11979"
"Mcav_TRINITY_GG_59457_c1_g1_i1.p1","NP_000745.1","PF01596.21","OG0000857","P11979"
"Mcav_TRINITY_GG_59457_c1_g1_i2.p1","NP_000745.1","PF01596.21",NA,NA
